Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
I,0.5481354271753501,0.7068287882955352,0.1108337557621082,0.2912203668239355,0.0036871174814138994,0.0142877646988098,0.2573275178456206
F,0.216308257081601,0.10637526889801087,0.0447699566267097,0.2205585261893342,1.0042297653440952,0.0152029701637072,0.3078461209309185
F,1.0570985811344256,0.13775748674031368,0.2838730256842061,2.006141441253821,1.3818932355522529,0.24048397405296,0.5246479892587131
I,0.1712920620449929,0.2913360514114755,0.1091239683547736,0.7504061569765628,0.3414381175168811,0.1865935890426816,0.0223546646444083
I,0.5662187735257374,0.12341835914511087,0.1342608951091998,0.7060093363021275,0.1310890552659877,0.16159124381284498,0.1304575715179751
I,0.2255023301632494,0.3838597834705559,0.0359847625917417,0.5952517689855135,0.506915653992047,0.0170532885538645,0.2449021683918938
I,0.4156232670897675,0.2617914274038995,0.0659064342586772,0.7430147884644472,0.43195192017240125,0.0378374137539791,0.2767977963533491
I,0.4715775306009609,0.45178609386318497,0.10887702788899531,0.7591384299452391,0.2987005955134787,0.1102887010907244,0.3233590152968831
I,0.7510475052181714,0.2953856422096214,0.13042275647902,0.7128258902774824,0.3103977679151214,0.0569962036553415,0.22684387307615103
F,1.089055292613929,0.4645207692380278,0.1468884953358777,1.5135068104010654,0.6874805376262629,0.6171057838919699,0.1899436881340454
I,0.3189823255988721,0.445075705472861,0.089084626073264,0.3858467492151356,0.62631522324755,0.0041147107562748,0.0346442640625909
F,1.0878057157172851,0.450177200112986,0.1438096417167403,1.6047831345306214,0.6977260318487013,0.6018977749439013,0.1938195367265244
I,0.7005902603672798,0.12439642841098979,0.0540129993013699,0.8807652742125816,0.3287886205616482,0.1649110880531005,0.0158508449267223
I,0.6954390496389844,0.13098464512864838,0.0578826526074115,0.8175236520187641,0.3254049397622121,0.1639171549004157,0.0053845198053442
I,0.331428807120692,0.4907590817335243,0.1055196176790046,0.3663874420828896,0.4688139058644924,0.033332303494744,0.0333260744205421
I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615
I,0.2169509285632231,0.6664536450675018,0.07726272877033391,0.3664943946199303,0.0496228022245908,0.1688240496510828,0.3099718411189839
I,0.8025168126710656,0.488172141044166,0.1041615648924404,1.2533955040107403,0.67340921715022,0.0632464191427385,0.0795801823843481
M,0.2342835891338756,0.2417006192811469,0.24393053658834463,1.7879116703785654,1.376334929186032,0.914986486388919,1.04306114656756
I,0.3315282108731566,0.3532373626892376,0.14458618640765541,0.36963881151996675,0.1281695857327947,0.1717304022629094,0.039834696633507
I,0.16030209068158,0.5824302457477841,0.0474138851015859,0.7369541077594461,0.377480015535845,0.0440075107900214,0.3716007106729892
I,0.2103026185009805,0.36377106834230044,0.0850885846832946,0.3347112366118785,0.2769558539938304,0.0814820106890201,0.1122510171226573
I,0.7210621616333258,0.452410818662211,0.0538682503140827,0.5716110694420875,0.1933362357747674,0.1488825853097696,0.0804501556041183
F,1.0980964864259,0.1765233025578313,0.2941636562742767,0.0711270688941205,1.1797981061214973,0.3287578512726958,0.2286467090879797
I,0.3052091287144165,0.3470092300420566,0.1412254411357128,0.2853870660551592,0.1057870605546051,0.1689218538957709,0.0423402475477313
F,1.0291333264939229,0.5151458920478065,0.1568479219886719,0.18051709739109278,0.2108228476887436,0.1442690849779419,0.7869658474431132
I,0.2133172981700092,0.5899508936310112,0.065518460400853,0.6386353086788219,0.370069149369883,0.1947554536386698,0.0975669566196952
I,0.5537079466112407,0.5447156740583119,0.0778849301272965,0.3107385594634863,0.1466535899911459,0.2059047559063314,0.0242096789957106
F,0.5916774418427689,0.4619570486900204,0.0868295032273896,0.885229031815469,0.3127551844954227,0.5512216756118804,0.4134401093586849
F,0.6033022575890272,0.4599520774594554,0.086522705448483,0.9309717042995822,0.3148536824422567,0.5322313450639307,0.410907983059483
F,1.0700780681592996,0.2005708323932943,0.1911060623560258,1.7443495550741932,1.3701938497480235,0.3455351541623965,0.2191376978980127
M,1.393132169763409,0.3820318555872155,0.2193889681296291,3.5981082014307084,1.4219980505504173,0.5427355088249852,1.151461650760775
F,1.0547071117740583,0.23767897594936033,0.1939920634215828,1.729473264937916,1.3644819992864214,0.33275326849995535,0.21731142895215746
F,0.567086979394199,0.7414148207878711,0.2921939266656926,0.058748255423411,0.3967661510865153,0.0428823466936188,0.4748953826547281
M,1.6764513661935518,0.7019650144382928,0.3099515526892012,2.867014031047515,1.3943228854577696,0.2467424157280685,0.5925603337837766
M,1.3828863643130809,0.3990518021990562,0.21888228046437994,3.591316818493102,1.4070715656958512,0.5480951574798032,1.1526457271167894
M,1.3599207943077172,0.3851930745938304,0.2197243315118769,3.561271564992744,1.383399589312306,0.5397756826681743,1.1495385036392942
F,1.0402453152642268,0.2256410808762841,0.1971987623622102,1.6400252944141627,1.3662958505249805,0.3440660096692092,0.2252384780931992
M,1.671517875911628,0.6932160710272897,0.3114782109706132,2.855639561357224,1.3846362036734583,0.2635476632018507,0.5935011721993788
F,0.5865573547822941,0.7702328122209378,0.2956741612234508,0.0520587567103023,0.4310248776577871,0.0481235919447105,0.4597639435547215
I,0.7336814725258127,0.7655587681211666,0.1344786692513638,0.1251753432559621,0.2750972835375031,0.1212292132722721,0.4045399174774188
F,0.5199801804910166,0.3509349289838896,0.2301974799802845,3.349736554718132,1.154536235317068,0.1314692640013279,0.42360292172954866
F,0.2904356838359602,0.6413997856093199,0.1518999846660889,3.3516046121547816,1.6481586168139284,0.28211978422366,0.5175384554809097
M,0.0474970709514942,1.1034486277266318,0.3867456379358745,0.4209834676728873,0.749599689333366,0.3702945055646558,0.6002153530725065
I,0.1796367558290977,0.2954146598931615,0.0998684900992849,0.09885104904428318,0.5129312526308836,0.2133001144402019,0.3741653644948415
F,0.4859777322739124,0.3649991152459843,0.2310283271198462,3.380042940789332,1.1876199187317746,0.1280375883574882,0.4366956437859215
F,0.2809729641052997,0.2465063556603826,0.0956262174167364,3.661553781271281,0.9395148772737014,0.2374501530554085,0.2768273763880357
I,0.5945641250685513,0.0332511656730073,0.2134076129812695,2.90784330935482,0.1792317100935715,0.0802329632181569,0.7028726103008881
M,1.725653711578357,0.8691029406408275,0.4294269386363371,1.9750922045036146,0.1303000590092541,0.6521473936326836,0.7805740239624794
M,1.565481384214604,0.9910116151209778,0.0323235163238198,3.97300848298354,0.3549455436420451,0.191982067201045,0.4460714965260587
M,1.5642194418448874,0.5699832255654701,0.2234039080344706,0.5357085250477628,0.8718823534073653,0.8078330676365966,1.032223840455839
M,0.0699294978651566,1.0967506882654592,0.3835412879763918,0.3426157905588204,0.7269639615711557,0.3812405547039023,0.5817586755680451
M,0.1486283148157309,0.9888452199757909,0.2689735323192684,0.1165912711093707,0.5161645668235656,0.4917648245404141,0.38126409395899546
M,1.454533965555353,0.12186544462736208,0.0526088811466194,3.6635689283261854,0.9215220752927592,0.2763070931185754,1.019926918936387
I,0.692349593969059,0.0621670455250255,0.2109138278090129,3.30687932809634,0.0525341409820753,0.1307865799791679,0.512518477773929
F,1.0003998471154505,0.6421399713899463,0.1694508188701147,0.5827227952883958,0.4155149528320811,0.9301715436276068,0.5656635152564483
M,1.5889394215320063,0.5573309501791845,0.2192951514117904,0.4734458263691599,0.8536783872430499,0.8069457216784346,1.0350438089723293
M,0.5609071392261699,0.5556152187200246,0.2946774302477583,0.0356208969283677,0.2100771850231463,0.5158070769625106,0.9846035999308552
F,0.3607272951054252,0.2057551449757887,0.0601862552757492,3.808653768215552,1.335138973550874,0.1583168225086518,0.2327645074174742
F,1.012758675487829,0.6427155116077609,0.1642320585751226,0.5178566428535688,0.432047935861936,0.9234544709369716,0.5628530473244816
F,1.070353235240697,0.2561643166232689,0.0306621244384138,0.0396269931722202,0.2216181331885743,0.8858674669102485,0.0503958347370508
M,1.4538023328866516,0.6654084059055838,0.42411580866978094,0.8812447120677411,0.2809072932601809,0.6569981870684005,0.9614481930290869
F,1.0822824981590866,0.2690100629359988,0.0389344137709916,0.0064863893000600996,0.2378634163079582,0.8911661118588661,0.0322459087501804
M,0.1814763082335372,0.323545379088349,0.3101647046136796,4.506326520116826,1.7921697271288504,0.2263716161727309,1.179434565647158
F,0.2476464132580384,0.09076182780421979,0.1925842537678587,2.8638140969684813,0.9360336767796928,0.1500353480700641,1.0215379340855617
F,0.2582592788493708,0.09780757364615661,0.1927959774879953,2.9130246605419394,0.9506804036882969,0.154412409998583,1.039370083907245
M,1.856583258112479,1.0428867983835357,0.0638771584965947,3.2884852992465303,0.4077561893193476,0.4111043347636097,0.333628962930721
F,0.2396170096243384,0.42555917143650385,0.2574147508672384,3.5289030293770924,1.9649169255009669,0.1951322902676506,0.8121647743195956
F,0.3797425355760079,0.0890591264609912,0.0710036885236809,3.074300784241553,1.0617129791596405,0.0331353763401353,0.9253611486939295
F,0.1333948144759748,0.6976957269778258,0.0634056636081128,4.2824515862786106,1.9771351855335728,0.3068155645764496,0.9697824401688684
M,1.5159899045278022,1.1994278862253906,0.2642411343654358,0.4402435889647654,0.4937183507995117,0.4616847318776776,0.2660226822437695
M,1.5095244393912155,1.242165741103285,0.0318497973454913,0.5607623489633989,0.4681194815598005,0.2504803518874161,0.7828796335969476
M,1.5676541436108022,1.254538892675094,0.1724877238810042,0.004359239209398,0.4084007077972255,0.0072070348612374,0.5721830046605885
M,1.3716876681915746,1.1505245488328806,0.3829937678858166,0.41720371987882515,0.1307198539561415,0.8315696143455956,1.0115420625595275
M,1.6283071214556206,0.7666309972326442,0.5562645645614571,0.0919217364039004,0.059950404703118604,0.5122271138596941,0.3222261026803088
I,1.2458178713046184,0.8862972028854129,0.24614303439053847,0.0740746150341163,0.2584682961013823,0.670408926518139,0.7698357829355408
I,1.7574385543311968,1.020138144981918,0.207039157641492,0.1809867936139128,0.1084515185852788,0.3982603895097927,0.5998505007120466
I,0.7336814725258127,0.7655587681211666,0.1344786692513638,0.1251753432559621,0.2750972835375031,0.1212292132722721,0.4045399174774188
F,0.5199801804910166,0.3509349289838896,0.2301974799802845,3.349736554718132,1.154536235317068,0.1314692640013279,0.42360292172954866
F,0.2904356838359602,0.6413997856093199,0.1518999846660889,3.3516046121547816,1.6481586168139284,0.28211978422366,0.5175384554809097
M,0.0474970709514942,1.1034486277266318,0.3867456379358745,0.4209834676728873,0.749599689333366,0.3702945055646558,0.6002153530725065
I,0.1796367558290977,0.2954146598931615,0.0998684900992849,0.09885104904428318,0.5129312526308836,0.2133001144402019,0.3741653644948415
F,0.4859777322739124,0.3649991152459843,0.2310283271198462,3.380042940789332,1.1876199187317746,0.1280375883574882,0.4366956437859215
F,0.2809729641052997,0.2465063556603826,0.0956262174167364,3.661553781271281,0.9395148772737014,0.2374501530554085,0.2768273763880357
I,0.5945641250685513,0.0332511656730073,0.2134076129812695,2.90784330935482,0.1792317100935715,0.0802329632181569,0.7028726103008881
M,1.725653711578357,0.8691029406408275,0.4294269386363371,1.9750922045036146,0.1303000590092541,0.6521473936326836,0.7805740239624794
M,1.565481384214604,0.9910116151209778,0.0323235163238198,3.97300848298354,0.3549455436420451,0.191982067201045,0.4460714965260587
M,1.5642194418448874,0.5699832255654701,0.2234039080344706,0.5357085250477628,0.8718823534073653,0.8078330676365966,1.032223840455839
M,0.0699294978651566,1.0967506882654592,0.3835412879763918,0.3426157905588204,0.7269639615711557,0.3812405547039023,0.5817586755680451
M,0.1486283148157309,0.9888452199757909,0.2689735323192684,0.1165912711093707,0.5161645668235656,0.4917648245404141,0.38126409395899546
M,1.454533965555353,0.12186544462736208,0.0526088811466194,3.6635689283261854,0.9215220752927592,0.2763070931185754,1.019926918936387
I,0.692349593969059,0.0621670455250255,0.2109138278090129,3.30687932809634,0.0525341409820753,0.1307865799791679,0.512518477773929
F,1.0003998471154505,0.6421399713899463,0.1694508188701147,0.5827227952883958,0.4155149528320811,0.9301715436276068,0.5656635152564483
M,1.5889394215320063,0.5573309501791845,0.2192951514117904,0.4734458263691599,0.8536783872430499,0.8069457216784346,1.0350438089723293
M,0.5609071392261699,0.5556152187200246,0.2946774302477583,0.0356208969283677,0.2100771850231463,0.5158070769625106,0.9846035999308552
F,0.3607272951054252,0.2057551449757887,0.0601862552757492,3.808653768215552,1.335138973550874,0.1583168225086518,0.2327645074174742
F,1.012758675487829,0.6427155116077609,0.1642320585751226,0.5178566428535688,0.432047935861936,0.9234544709369716,0.5628530473244816
F,1.070353235240697,0.2561643166232689,0.0306621244384138,0.0396269931722202,0.2216181331885743,0.8858674669102485,0.0503958347370508
M,1.4538023328866516,0.6654084059055838,0.42411580866978094,0.8812447120677411,0.2809072932601809,0.6569981870684005,0.9614481930290869
F,1.0822824981590866,0.2690100629359988,0.0389344137709916,0.0064863893000600996,0.2378634163079582,0.8911661118588661,0.0322459087501804
M,0.1814763082335372,0.323545379088349,0.3101647046136796,4.506326520116826,1.7921697271288504,0.2263716161727309,1.179434565647158
F,0.2476464132580384,0.09076182780421979,0.1925842537678587,2.8638140969684813,0.9360336767796928,0.1500353480700641,1.0215379340855617
F,0.2582592788493708,0.09780757364615661,0.1927959774879953,2.9130246605419394,0.9506804036882969,0.154412409998583,1.039370083907245
M,1.856583258112479,1.0428867983835357,0.0638771584965947,3.2884852992465303,0.4077561893193476,0.4111043347636097,0.333628962930721
F,0.2396170096243384,0.42555917143650385,0.2574147508672384,3.5289030293770924,1.9649169255009669,0.1951322902676506,0.8121647743195956
F,0.3797425355760079,0.0890591264609912,0.0710036885236809,3.074300784241553,1.0617129791596405,0.0331353763401353,0.9253611486939295
F,0.1333948144759748,0.6976957269778258,0.0634056636081128,4.2824515862786106,1.9771351855335728,0.3068155645764496,0.9697824401688684
M,1.5159899045278022,1.1994278862253906,0.2642411343654358,0.4402435889647654,0.4937183507995117,0.4616847318776776,0.2660226822437695
M,1.5095244393912155,1.242165741103285,0.0318497973454913,0.5607623489633989,0.4681194815598005,0.2504803518874161,0.7828796335969476
M,1.5676541436108022,1.254538892675094,0.1724877238810042,0.004359239209398,0.4084007077972255,0.0072070348612374,0.5721830046605885
M,1.3716876681915746,1.1505245488328806,0.3829937678858166,0.41720371987882515,0.1307198539561415,0.8315696143455956,1.0115420625595275
M,1.6283071214556206,0.7666309972326442,0.5562645645614571,0.0919217364039004,0.059950404703118604,0.5122271138596941,0.3222261026803088
I,1.2458178713046184,0.8862972028854129,0.24614303439053847,0.0740746150341163,0.2584682961013823,0.670408926518139,0.7698357829355408
I,1.7574385543311968,1.020138144981918,0.207039157641492,0.1809867936139128,0.1084515185852788,0.3982603895097927,0.5998505007120466
