Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
F,0.42027575706732023,0.8940046183548618,0.08704410751665499,1.6362855664819689,1.5728893205558219,0.25843551341398496,0.5358416947835077
M,0.4317954487621633,1.061942452459578,0.4215348614757668,1.6986448349867038,0.3712872891212654,0.4093388836586311,0.8479773389938454
M,0.6896654263688008,1.0030933065893979,0.39798969133598194,1.8014316591907515,1.558253058964418,0.46216186328590514,0.8090646061414778
I,0.5108640416981414,1.240251158206517,0.423507641084113,1.3035278599148947,1.6320847393085598,0.4360786280978663,0.7128063901983929
I,0.9100578381629363,1.1606722164243914,0.3329304783945345,1.8088534942594374,1.7990039674840514,0.4037683657586362,0.3672522296089398
I,0.7947666075732439,0.5414201501533065,0.10091416477114923,1.6620728892440932,1.7883298247561574,0.7542179533341782,0.5009383406281062
I,0.7410720142132091,1.319971346196842,0.4112247308876502,2.1323616495363846,0.1717606363984142,0.3041304807316362,0.7398127805586256
F,0.5907082452163817,1.0122424242117847,0.4307321977993448,1.0344348565771235,1.5035527807524924,0.25479705873848874,0.7283572573128476
I,1.0267922366544555,0.9467702500714182,0.3414536437388477,1.0659740338093635,1.5574472264101207,0.414776026449619,0.4362536255064412
M,0.7122298016092686,1.2716293888306303,0.3535822561001102,1.4933598344749466,1.8116460898865232,0.33433343063144616,0.26711010805255364
I,0.859675760277109,0.9062410856054176,0.35899266677045844,1.331442883898198,1.7317569815037592,0.3282260678954328,0.7106258544122709
F,0.47699066714804705,1.4020970379361095,0.3107905189388395,1.1019868078600479,1.4787218159882511,0.24171697461482167,0.24718505771264332
F,1.110345259557617,0.6205160600435579,0.11705766334351572,0.6076290017301937,1.8401897420089792,0.32292332713946137,0.7039016749878492
I,0.9451752291133023,1.414295330157685,0.21932900136777403,1.8754750171070278,1.5217260521990295,0.34225354056368085,0.46058705335764993
I,0.4765400849804009,1.1241921145714846,0.39738665926069516,1.9242901746550491,0.42458868065046457,0.6649112213433798,0.6902007191981715
F,0.6733443749375634,0.6903708698702056,0.4154151117190465,1.279380134685692,1.5733016938728688,0.45741394965520477,0.851040896396308
M,0.7171616286922978,1.3121072054577594,0.33971399527805063,1.8890715458471221,1.5472503135862183,0.13139780852064123,0.9021968622409224
I,0.7528598302180243,1.2757453006903543,0.4212117464318213,1.5945596114375775,1.6048725008214013,0.7702625230977647,0.4710103598346405
F,0.7017690462294609,0.46529805154473586,0.11941900458978476,1.8090123175767598,1.4693069641688374,0.588613865938497,0.5125931119839786
I,0.38135938428689825,0.9112453752934995,0.0739722974742314,1.412291189010045,1.4141303162555394,0.7440704586423575,0.0693770631130555
M,0.7823031381396086,1.079718404904091,0.3193410839471395,1.33474554857023,0.9679901063299347,0.7582788373255633,0.16555487072962177
I,0.4061367475775593,1.0604265693092412,0.36708181251644006,1.4377107982080577,1.4633373735854733,0.4068340960931877,0.4341927676530875
I,0.8287434129537083,1.3864127320833437,0.3421937155764844,1.760340699539001,1.6915679506378072,0.7748079306979323,0.4364202511945098
I,0.7389448578680909,0.11219414057463073,0.04263096504248877,2.3607876031984056,0.027553346166772536,0.20969659076430505,0.40057575319730176
I,0.557032472164721,0.5543568915528253,0.20700906521738052,2.3611204723949384,0.015352785211101044,0.047352045879166214,1.027680200265607
I,0.3188742136982991,0.10645873947614469,0.16374800748899307,2.3308702177116913,0.03378508268353385,0.000961094067806591,0.7319098786052937
I,0.7746012864673625,0.20389903275045546,0.2739474478664922,1.8802321031500042,0.01029800440850411,0.09748626636410496,0.42580970699841286
I,0.8150108342941731,0.0817736514677593,0.12779002077622637,2.0965765575676363,0.08722363213518582,0.010080641981203934,0.10295421591481181
I,0.9009360325435711,0.15508885870232406,0.1260304720446896,3.084619212629654,0.06319170981033506,0.18856956521094706,1.167620583316249
I,0.5534702951143322,0.09615879129697413,0.01763112660175886,2.5688482822252805,0.09798682319449133,0.3438884557161686,0.8188319687720325
I,0.7812900166767347,0.17442287361123246,0.06275829863477111,3.0552749298339514,0.186683684908702,0.21366977475030172,0.5932179336414295
I,0.5239283310902869,0.4646139990528211,0.10801622393523831,2.883468775005209,0.028003408503994628,0.08883222007562008,0.5643634575102509
I,0.8481809072464217,0.23005280268510334,0.10236788523030506,2.6149679828099366,0.2181713241917977,0.0016476193327949443,0.46395694497548406
I,0.5095303790645102,0.09121125431633957,0.19741393624134077,2.7594310761104706,0.13913864067153606,0.21888964031984925,0.42277587173844156
I,0.36797100541869343,0.23022337538517804,0.10788331539325802,3.0108662110194664,0.019117236702038774,0.25846828530258376,0.536532624045242
I,0.692349593969059,0.0621670455250255,0.21091382780901297,3.3068793280963393,0.052534140982075324,0.13078657997916796,0.512518477773929
I,0.818397031682486,0.37111266502628454,0.33860783369044556,2.711391184270701,0.03712181998150443,0.04673457908874815,0.8596223782555438
I,1.2458178713046184,0.8862972028854129,0.24614303439053853,0.07407461503411633,0.25846829610138233,0.670408926518139,0.7698357829355408
I,0.7460459609967104,0.3220249999995116,0.21434027018313676,2.346742122445929,0.28739727434229184,0.07440826249502447,0.802426092766121
I,0.5945641250685513,0.03325116567300731,0.21340761298126953,2.9078433093548197,0.1792317100935715,0.08023296321815697,0.7028726103008881
F,0.9415218627397625,0.6381440062612912,0.19480192452296055,0.5116400144465376,2.1370709292606613,0.47498170440289145,0.07144925936950998
I,1.0697499160257475,0.32706142172782476,0.15751641594302926,2.2745904394679166,0.05487364134976374,0.0399176624809489,0.6856681965760382
I,0.3234793629960614,0.1820586179865417,0.26755211957774233,2.584257447335155,0.008641717284174821,0.24090919432431976,0.24800590776172657
I,0.4451750578801457,0.04057466525494001,0.22729888773235252,3.0264723290259647,0.07730683261060767,0.060229810464581965,0.8181506685985201
I,0.795616254813611,0.13965748925845348,0.1869947293761805,2.782724841575509,0.2507702447178133,0.22351360001646087,1.055727561369058
F,1.0743276787893994,0.5966724069011687,0.21041125781334585,0.3384257342359614,2.1527220976482235,0.5256925758782814,0.10332836498784387
I,0.653206408254348,0.04489536103646586,0.2617436281999531,2.043663141866298,0.01941523089755027,0.37343125383156195,0.44563408743304683
I,0.6490030935716917,0.5889200805933053,0.23396579384442331,0.06859331105245042,2.1121875554672376,0.6264162804911846,0.25978362952710904
I,0.8478575637743997,0.7640901382254135,0.3274694041434272,0.5790432113651454,2.1743488591419253,0.4273159722900874,0.44098259926046124
I,0.9699412461027822,0.774261175715934,0.18279514552918724,1.0148215654760042,2.1847237915645494,0.6754717555556484,0.22614743467455956
F,0.8664382032676989,0.81101698090633,0.29372963840110955,0.8370619132910292,2.1536535450937775,0.362739414442313,0.16795581253156555
I,0.5847685278175773,0.5290070963582406,0.12954316490086704,2.712613871922938,0.10475780892114937,0.13437121149586873,0.35285593016253153
I,0.2784322874938029,0.2776813138904026,0.04089345038122058,2.5960784673987085,0.024094616438377563,0.026394623233519137,1.0100104512588417
I,0.7819750362414396,0.6208365382047306,0.28226210454088474,0.5300685759254784,2.093391692566262,0.5507781597504545,0.47026286555874797
I,0.4891892081299465,0.2512427668986883,0.13128015506807122,3.0845081703277146,0.1367879708771748,0.34380489508534745,0.49627957893812774
I,0.6772561085449231,0.8231466817500503,0.14216317639986836,0.044476733672133596,2.1867552952537177,0.7335484043204386,0.2557769207860684
I,0.6010679279307893,0.5695681625255047,0.3723008922685988,2.8400632042726373,0.08380500672834941,0.04826807784991363,1.0764137614428382
I,0.5080581987909606,0.903326441761707,0.3002784949583691,2.9213938269186643,0.05874353493946181,0.10363746757946535,0.9336280150183266
F,0.8115985893232122,0.4994784326789634,0.20979087408002842,0.39645667624629843,2.1879591929689193,0.5453137617493456,0.7736583618766
I,0.8745087643848339,0.36350078944267006,0.14367799054090713,3.0730757433204756,0.11354878141479256,0.38242884130796917,0.683374301598715
I,0.4385293078211352,0.3495874582694426,0.3894460316498237,2.2023151215862233,0.07832302384644672,0.03745037547186179,0.25282496540879723
I,0.7796372963894747,0.5589363531994104,0.2573536819191397,2.3591430613221074,0.06025033294548212,0.015621902022155717,0.11589231218870613
I,0.3434467968453547,0.15364192459676265,0.22889875237404375,2.3811304074785586,0.03216655998082818,0.21443545381732487,1.126873196361069
I,0.6996746099558437,0.6112501032978003,0.11539045521517946,0.14288858753258327,2.209188531965978,0.6562843365517075,0.55092996677966
I,0.961127754405379,0.30201852895672815,0.025550726947113363,2.5313688477188396,0.1337562215850867,0.14632169768739028,0.37807984859102045
I,1.7574385543311968,1.020138144981918,0.20703915764149208,0.18098679361391282,0.10845151858527889,0.3982603895097927,0.5998505007120466
I,0.6277905517500886,0.27280876936236886,0.18486863647277577,2.450259669412138,0.01219732807350777,0.4292514808910833,0.16054926684990248
I,1.0047679782374503,0.38909501596266344,0.29095194061046037,0.7712815587201367,2.1546160590798262,0.4450631896225706,0.32382338731707644
I,0.20168085069895655,0.4978229147255872,0.30364164664430826,1.9455488007314603,0.025074496871151528,0.06151389465772854,0.40052037666428947
F,1.1526459897678722,0.5888216692702049,0.265295359394903,0.5588053775810954,2.2289241802927187,0.6796209032063657,0.344416761272698
I,0.7859594220083322,0.7180079198189985,0.25560484214412016,0.23486562077704937,2.2262935481110473,0.7742390908950265,0.4968177039957126
